Company,DIV'D,CMRK,TechRank,^vCM,HISTVO,INDUST,CMPRICE,VOLF,TKR,C/P,STRIKE,OPTKR,Record Number,EXPDAY,OI,VOL,BID,ASK,EST,DLTA,BID OPRK,ASK OPRK,BID UN/OV,ASK UN/OV,RVOPT,10%,-10%,CCMPRK,CCMPBE,CCMPRV,CCPWPA,CCPWBE,CCPWMAX,I/OTM,THETA,BID IMPLIE,ASK IMPLIE,VOLFADJ,Forecast PrtbStrk,Bid Prbstrk,Ask Prbstrk,PctDble,Margin,YLDMGN,MXMGN,ROBUY,ROWRITE,ROCCMP,GAMMA,VEGA,RHO,TimPrPct,BID/ASKPcnt,date_run,day,week,diff_today,next_exp,diff_exp
International Paper Co,3.2,4,5,"",31.7,Paper/Forest Products,64.77,26.9,IP,C,65,IP    210716C00065000,10640,2021-07-16,4575,56,1.75,1.9,1.7,49,5,3,2.5,10.5,671,252.1,-91.2,3,62.77,20,26.8,3.1,3.5,-0.36,-2.46,21.6,23.3,21.1,47,47,47,4,19.65,14,13.8,253812,327298,127470,516.81,886.5,349.55,0.027,0.079,2021-06-04,6,29,42,2021-08-20,35
iQiyi Inc,0,4,5,"",61,Entertainment,14.52,60.8,IQ,C,15,IQ    210716C00015000,10750,2021-07-16,9936,4479,0.88,0.94,0.93,47,4,3,-4.2,1.1,788,91.6,-59.1,3,13.64,55,54.8,6.1,10,-3.31,-1.31,54.1,57.1,56.4,44,43,44,10.9,16.69,36.5,36.3,230102,320904,139038,208.74,198.41,70.43,0.061,0.064,2021-06-04,6,29,42,2021-08-20,35
iQiyi Inc,0,4,5,"",61,Entertainment,14.52,60.8,IQ,C,17.5,IQ    210716C00017500,10751,2021-07-16,3352,792,0.31,0.39,0.41,22,4,3,-10.4,-2.1,1135,122.2,-65.3,3,14.21,94,18.5,2.1,23.2,-20.52,-1.07,58.6,64,65.4,21,18,20,8.2,10,21.6,21.4,221451,313762,149752,140.74,147.55,33.51,0.021,0.205,2021-06-04,6,29,42,2021-08-20,35
iQiyi Inc,0,4,5,"",61,Entertainment,14.52,60.8,IQ,C,20,IQ    210716C00020000,10752,2021-07-16,8398,409,0.17,0.18,0.27,11,4,3,-11.6,-10.3,1437,132.1,-65.7,3,14.35,129,10.1,1.2,39.4,-37.74,-0.79,69.4,70.4,78.5,12,9,9,7.6,10,11.9,11.7,198627,312303,151894,80.35,96.07,17.42,0.012,0.056,2021-06-04,6,29,42,2021-08-20,35
iQiyi Inc,0,4,5,"",61,Entertainment,14.52,60.8,IQ,C,22.5,IQ    210716C00022500,10753,2021-07-16,4364,15,0.09,0.12,0.17,7,4,3,-12.6,-7.2,1578,131.6,-65.3,3,14.43,150,5.3,0.6,55.9,-54.96,-0.59,75.7,80.3,86.6,7,5,6,7.6,10,6.4,6.2,207223,311072,153589,48.79,65.1,10.33,0.006,0.25,2021-06-04,6,29,42,2021-08-20,35
iQiyi Inc,0,4,5,"",61,Entertainment,14.52,60.8,IQ,C,25,IQ    210716C00025000,10754,2021-07-16,9923,15,0.02,0.1,0.11,3,4,3,-24,-1.7,1529,105,-73.2,3,14.5,166,1.2,0.1,72.4,-72.18,-0.36,70.4,91.1,92.7,4,1,4,9.5,10,1.6,1.4,222553,294421,173335,27.78,38.38,5.37,0.001,0.8,2021-06-04,6,29,42,2021-08-20,35
iQiyi Inc,0,4,5,"",61,Entertainment,14.52,60.8,IQ,P,12.5,IQ    210716P00012500,10787,2021-07-16,9715,19,0.35,0.5,0.41,21,3,2,-6.5,10.2,874,-53.4,97.4,3,12.18,24,26.2,16.5,3.1,-13.91,-1.05,58.5,69,62.6,24,22,26,10.3,10,24.3,24.1,33505,117121,246018,132.02,143.97,-41.06,0.024,0.3,2021-06-04,6,29,42,2021-08-20,35
iQiyi Inc,0,4,5,"",61,Entertainment,14.52,60.8,IQ,P,15,IQ    210716P00015000,10788,2021-07-16,7388,634,1.38,1.49,1.38,52,3,2,0.3,10.2,551,-43.1,62.4,3,13.65,54,57.9,6.2,10.3,3.31,-1.33,56.6,62.2,56.4,56,56,56,16,20,31.2,47.5,33426,130447,245888,195.44,198.6,-105.66,0.062,0.074,2021-06-04,6,29,42,2021-08-20,35
Iridium Communications Inc,0,3,3,"",45.4,Telecom. Services,37.27,41,IRDM,C,60,IRDM  210716C00060000,10797,2021-07-16,2437,1,0,0.05,0.07,0,0,3,-100,-5.1,1226,-99.9,-100,0,37.27,123,0,0,61,-60.99,0,0,62.9,66.3,2,0,1,-10,10,0.2,0,139604,999999,999999,0.03,0.04,0,0,1,2021-06-04,6,29,42,2021-08-20,35
Iron Mountain Inc REIT,5.7,4,3,"",29.7,Industrial Services,45.66,28.3,IRM,C,37.5,IRM   210716C00037500,10808,2021-07-16,2616,0,7.9,8.5,8.3,98,3,3,-100,14.7,464,52,-55.7,0,37.45,1,-0.1,18,0,17.87,-0.37,0,53.3,46.5,89,100,85,19.2,20,-2.6,86.5,263544,150420,243259,43.58,62.51,432.06,-0.006,0.071,2021-06-04,6,29,42,2021-08-20,35
Iron Mountain Inc REIT,5.7,4,3,"",29.7,Industrial Services,45.66,28.3,IRM,C,40,IRM   210716C00040000,10809,2021-07-16,3908,22,5.6,5.8,5.84,89,4,3,-22.9,-3.1,452,75.5,-61.4,3,39.75,7,4.5,12.9,0.5,12.4,-1.2,27.5,34.6,35.7,85,91,86,13.2,20,-0.4,61.3,218736,296196,171615,171.1,285.82,410.91,-0.001,0.034,2021-06-04,6,29,42,2021-08-20,35
Iron Mountain Inc REIT,5.7,4,3,"",29.7,Industrial Services,45.66,28.3,IRM,C,42.5,IRM   210716C00042500,10810,2021-07-16,3650,38,3.2,3.4,3.37,82,4,3,-17.3,3,464,127.2,-80.9,3,42.15,8,6.5,7.7,0.8,6.92,-1.24,19.9,24.8,24.1,79,84,78,7.9,20,0.6,35,235076,304724,162010,342.94,412.3,398.9,0.001,0.059,2021-06-04,6,29,42,2021-08-20,35
Iron Mountain Inc REIT,5.7,4,3,"",29.7,Industrial Services,45.66,28.3,IRM,C,45,IRM   210716C00045000,10811,2021-07-16,3708,111,1.4,1.6,1.42,57,4,3,-1.8,15.2,587,238.6,-92,3,43.95,15,19.9,3.7,2.3,1.45,-1.58,18.8,22.1,19.2,56,56,55,4.2,20,8.3,15.3,264937,323419,134799,559.39,615.6,286.83,0.016,0.125,2021-06-04,6,29,42,2021-08-20,35
Invesco Mortgage Capital Inc,10.1,3,3,"",56.6,R.E.I.T.,3.37,38.8,IVR,C,2,IVR   210716C00002000,10676,2021-07-16,3436,0,1.3,1.48,1.34,97,3,3,-100,136,310,20,-27.5,0,2.03,3,-18.6,39.8,-2.2,40.65,-0.08,0,166.6,70.6,98,100,81,50,20,-10.2,192.9,370315,93516,288761,21.5,7.11,22.35,-0.021,0.122,2021-06-04,6,29,42,2021-08-20,35
Invesco Mortgage Capital Inc,10.1,3,3,"",56.6,R.E.I.T.,3.37,38.8,IVR,C,2.5,IVR   210716C00002500,10677,2021-07-16,2407,5,0.79,0.98,0.85,94,3,3,-100,100.5,376,32.2,-40.3,0,2.54,6,-16.3,24.6,-1.9,25.82,-0.1,0,112.4,56,93,100,77,31.1,20,-11.7,117.2,349082,101822,262711,58.04,12.94,27.02,-0.024,0.194,2021-06-04,6,29,42,2021-08-20,35
Invesco Mortgage Capital Inc,10.1,3,3,"",56.6,R.E.I.T.,3.37,38.8,IVR,C,3.5,IVR   210716C00003500,10678,2021-07-16,21586,561,0.11,0.12,0.06,39,5,3,41.9,50.3,573,153.1,-75,2,3.22,31,38.7,4.4,8.5,-3.86,-0.21,38.5,40.8,27.1,30,36,37,6.5,16.14,20.4,20.2,285740,337157,31187,281.83,44.35,13.91,0.033,0.083,2021-06-04,6,29,42,2021-08-20,35
Invesco Mortgage Capital Inc,10.1,3,3,"",56.6,R.E.I.T.,3.37,38.8,IVR,C,4,IVR   210716C00004000,10679,2021-07-16,10398,265,0.05,0.06,0.02,18,5,3,29,37.4,849,158.9,-72.4,2,3.28,60,22.8,2.7,21.7,-18.69,-0.19,51.1,54.4,39.6,9,15,17,6.3,10,15,14.8,258351,328615,41272,145.64,30.52,6.48,0.015,0.167,2021-06-04,6,29,42,2021-08-20,35
Invesco Mortgage Capital Inc,10.1,3,3,"",56.6,R.E.I.T.,3.37,38.8,IVR,C,4.5,IVR   210716C00004500,10680,2021-07-16,17514,505,0.03,0.05,0.02,12,4,3,8.1,23.7,1081,135.3,-67.9,2,3.3,94,17.7,2.1,35.9,-33.53,-0.18,62.1,71.1,57.5,6,8,11,7.4,10,9.1,8.9,223631,305342,67972,85.63,22.64,4.1,0.009,0.4,2021-06-04,6,29,42,2021-08-20,35
Invesco Mortgage Capital Inc,10.1,3,3,"",56.6,R.E.I.T.,3.37,38.8,IVR,C,5,IVR   210716C00005000,10681,2021-07-16,14267,111,0.03,0.04,0.01,9,4,3,19.2,27.4,1085,118,-62.6,2,3.3,109,17.7,2.1,50.9,-48.37,-0.18,77.4,82.7,64.9,3,6,8,8.5,10,9.1,8.9,233510,319209,52153,59.65,18.96,3.17,0.009,0.25,2021-06-04,6,29,42,2021-08-20,35
Invesco Mortgage Capital Inc,10.1,3,3,"",56.6,R.E.I.T.,3.37,38.8,IVR,C,5.5,IVR   210716C00005500,10682,2021-07-16,10376,64,0.02,0.03,0.01,6,4,3,19.4,29.4,1148,115.2,-62.1,2,3.31,121,15.1,1.8,65.4,-63.21,-0.15,83.5,90.5,69.9,2,4,5,8.7,10,6.1,5.9,238736,319421,51891,41.85,14.45,2.21,0.006,0.333,2021-06-04,6,29,42,2021-08-20,35
Invesco Mortgage Capital Inc,10.1,3,3,"",56.6,R.E.I.T.,3.37,38.8,IVR,C,6,IVR   210716C00006000,10683,2021-07-16,3998,21,0,0.03,0,0,0,3,-100,36.9,1377,-99.6,-100,0,3.33,138,10.1,1.2,79.2,-78.04,0,0,102,74.5,1,0,5,-10,10,0.2,0,257212,999999,999999,1.11,0.23,0.02,0,1,2021-06-04,6,29,42,2021-08-20,35
Invesco Mortgage Capital Inc,10.1,3,3,"",56.6,R.E.I.T.,3.37,38.8,IVR,C,8,IVR   210716C00008000,10684,2021-07-16,2758,1,0.01,0.03,0,4,5,3,29.5,53.7,1030,67.8,-56.4,2,3.32,160,12.6,1.5,139.3,-137.39,-0.14,116,137.7,89.6,0,1,3,14.8,10,3.2,3,292050,328985,40852,18.45,9.29,1.22,0.003,0.667,2021-06-04,6,29,42,2021-08-20,35
Invesco Mortgage Capital Inc,10.1,3,3,"",56.6,R.E.I.T.,3.37,38.8,IVR,P,3,IVR   210716P00003000,10694,2021-07-16,4036,3,0.05,0.06,0.03,20,4,3,24.7,34.8,774,-73.6,196.4,3,2.96,11,16.2,12.7,1.9,-10.98,-0.15,38.6,41.8,31,16,21,23,5.1,10,15,14.8,189075,252086,244943,202.97,32.4,-8.5,0.015,0.167,2021-06-04,6,29,42,2021-08-20,35
Invesco Mortgage Capital Inc,10.1,3,3,"",56.6,R.E.I.T.,3.37,38.8,IVR,P,3.5,IVR   210716P00003500,10695,2021-07-16,15756,25,0.22,0.35,0.22,61,3,3,-3.7,106.1,355,-56.7,84.4,4,3.29,30,25.1,2.7,6.9,3.86,-0.2,26.1,55.9,27.1,70,70,60,11.8,20,13.6,32.6,347731,181130,353387,273.33,44.52,-27.1,0.027,0.371,2021-06-04,6,29,42,2021-08-20,35
Invesco Mortgage Capital Inc,10.1,3,3,"",56.6,R.E.I.T.,3.37,38.8,IVR,P,4,IVR   210716P00004000,10696,2021-07-16,2477,1,0.66,0.85,0.68,87,3,3,-100,124.5,289,-46.7,32,4,3.35,64,9.4,0.9,20,18.69,-0.11,0,89,39.6,91,100,72,31.3,20,4.7,97.9,362135,42684,365117,141.1,24.92,-42.17,0.009,0.224,2021-06-04,6,29,42,2021-08-20,35
iShares Russell 1000 Growth,0.6,2,0,d,20.6,ETF,256.96,19.4,IWF,P,215,IWF   210716P00215000,11387,2021-07-16,4000,0,0.3,0.6,0.81,4,3,3,-17.9,-6.3,2322,-92.2,629.3,2,215.15,2,3,16.7,0.3,-16.33,-2.58,28.5,32.6,34.8,7,3,5,1.6,10,1.4,1.2,127655,208159,53055,80.03,740.2,-122.26,0.001,0.5,2021-06-04,6,29,42,2021-08-20,35
iShares Russell 1000 Growth,0.6,2,0,d,20.6,ETF,256.96,19.4,IWF,P,245,IWF   210716P00245000,11388,2021-07-16,4009,0,2.4,2.65,1.6,23,4,3,18.6,24.1,944,-94.6,509.5,3,243.11,7,10.2,5.8,1.2,-4.65,-6.1,20,20.9,16.9,20,24,25,2,15.35,6.3,6.1,239707,287791,134668,433.97,2689.65,-730.89,0.009,0.094,2021-06-04,6,29,42,2021-08-20,35
iShares Russell 1000 Growth,0.6,2,0,d,20.6,ETF,256.96,19.4,IWF,P,250,IWF   210716P00250000,11389,2021-07-16,5069,4,3.5,3.8,2.17,32,5,3,30.3,37,700,-94.4,430.1,3,247.02,9,13.8,4.3,1.6,-2.71,-6.64,18.8,19.7,14.4,28,33,34,2.3,17.29,8.1,7.9,276952,301154,176900,540.64,3151.59,-1009.23,0.014,0.079,2021-06-04,6,29,42,2021-08-20,35
iShares Russell 2000,0.9,3,0,d,23.8,ETF,227.59,20.3,IWM,C,220,IWM   210716C00220000,11482,2021-07-16,12224,134,10.32,10.5,9.57,72,4,3,19.4,23.9,403,194.5,-91.2,2,217.03,8,11.6,4.6,1.4,3.34,-6.42,18.2,18.9,15.2,75,71,71,5.1,20,6.2,22.7,224045,319363,51958,529.62,2632.07,1804.33,0.012,0.017,2021-06-04,6,29,42,2021-08-20,35
iShares Russell 2000,0.9,3,0,d,23.8,ETF,227.59,20.3,IWM,C,221,IWM   210716C00221000,11483,2021-07-16,2378,15,9.61,9.78,8.75,70,4,3,21.8,26,410,206.1,-92,2,217.74,8,12.7,4.3,1.5,2.9,-6.57,18.1,18.7,14.9,72,69,68,4.9,20,6.8,21.1,229799,321974,49010,553.26,2732.57,1749.73,0.013,0.017,2021-06-04,6,29,42,2021-08-20,35
iShares Russell 2000,0.9,3,0,d,23.8,ETF,227.59,20.3,IWM,C,222,IWM   210716C00222000,11484,2021-07-16,2677,555,8.92,9.07,7.96,67,4,3,23.8,27.5,420,219,-92.8,2,218.43,9,13.8,4,1.6,2.46,-6.7,18,18.5,14.5,70,66,66,4.6,20,7.5,19.6,233650,323983,46644,576.21,2823.49,1692.8,0.015,0.017,2021-06-04,6,29,42,2021-08-20,35
iShares Russell 2000,0.9,3,0,d,23.8,ETF,227.59,20.3,IWM,C,223,IWM   210716C00223000,11485,2021-07-16,2461,18,8.27,8.38,7.22,65,4,3,25.8,28.5,432,233,-93.4,2,219.08,9,15.1,3.7,1.8,2.02,-6.8,18,18.3,14.3,67,64,63,4.3,20,8.3,18.2,236351,325887,44427,596.84,2905.08,1632.34,0.016,0.013,2021-06-04,6,29,42,2021-08-20,35
iShares Russell 2000,0.9,3,0,d,23.8,ETF,227.59,20.3,IWM,C,224,IWM   210716C00224000,11486,2021-07-16,2620,7,7.62,7.69,6.51,62,5,3,26.8,28.5,447,249.4,-94.2,2,219.73,10,16.4,3.5,1.9,1.58,-6.85,17.8,18.1,14.1,64,61,61,4,20,9.1,16.7,236341,326738,43431,618.15,2974.08,1570.67,0.018,0.009,2021-06-04,6,29,42,2021-08-20,35
iShares Russell 2000,0.9,3,0,d,23.8,ETF,227.59,20.3,IWM,C,225,IWM   210716C00225000,11487,2021-07-16,10119,10139,7,7.06,5.85,59,5,3,27.4,28.8,465,266.7,-94.8,2,220.35,10,17.9,3.2,2.1,1.14,-6.89,17.7,17.9,13.9,60,58,58,3.7,20,9.9,15.4,237206,327243,42844,635.38,3031.61,1505.05,0.019,0.009,2021-06-04,6,29,42,2021-08-20,35
iShares Russell 2000,0.9,3,0,d,23.8,ETF,227.59,20.3,IWM,C,228,IWM   210716C00228000,11488,2021-07-16,5863,130,5.26,5.32,4.18,51,4,3,25.4,26.8,544,332.8,-96.5,2,222.09,13,21,2.4,2.7,-0.18,-6.79,17.2,17.4,13.7,49,49,49,3,19.82,11.9,11.7,231917,325517,44853,673.1,3115.95,1294.73,0.023,0.011,2021-06-04,6,29,42,2021-08-20,35
iShares Russell 2000,0.9,3,0,d,23.8,ETF,227.59,20.3,IWM,C,230,IWM   210716C00230000,11489,2021-07-16,5319,309,4.25,4.31,3.32,45,4,3,21.9,23.3,624,390.5,-97.3,2,223.1,14,17,2,3.1,-1.06,-6.55,16.8,17,13.8,42,43,44,2.6,18.94,10.1,9.9,222566,322112,48860,680.39,3088.36,1145.56,0.019,0.014,2021-06-04,6,29,42,2021-08-20,35
iShares Russell 2000,0.9,3,0,d,23.8,ETF,227.59,20.3,IWM,C,235,IWM   210716C00235000,11490,2021-07-16,4163,1995,2.28,2.32,1.97,30,4,3,7.7,8.7,982,612.6,-98.8,2,225.07,19,9.5,1.1,4.4,-3.26,-5.39,16.1,16.2,14.9,27,29,29,1.6,16.74,6.2,6,181201,304734,68710,625.32,2704.78,769.11,0.01,0.017,2021-06-04,6,29,42,2021-08-20,35
iShares Russell 2000,0.9,3,0,d,23.8,ETF,227.59,20.3,IWM,C,237,IWM   210716C00237000,11491,2021-07-16,3736,293,1.73,1.76,1.68,24,4,3,1.3,2.1,1216,739.2,-99.1,3,225.62,22,7.4,0.9,5,-4.14,-4.8,15.9,16,15.7,23,23,24,1.4,15.87,5,4.8,161480,294940,80386,573.13,2448.52,632.09,0.008,0.017,2021-06-04,6,29,42,2021-08-20,35
iShares Russell 2000,0.9,3,0,d,23.8,ETF,227.59,20.3,IWM,C,238,IWM   210716C00238000,11492,2021-07-16,3081,69,1.48,1.52,1.57,22,4,3,-2.4,-1.3,1369,819.2,-99.3,3,225.87,23,6.4,0.8,5.4,-4.57,-4.46,15.7,15.9,16.1,21,21,21,1.2,15.43,4.4,4.2,151161,288567,88017,543.31,2301.69,566.59,0.007,0.026,2021-06-04,6,29,42,2021-08-20,35
iShares Russell 2000,0.9,3,0,d,23.8,ETF,227.59,20.3,IWM,C,240,IWM   210716C00240000,11493,2021-07-16,7120,259,1.1,1.12,1.41,17,4,3,-8.6,-8.1,1732,995,-99.5,3,226.25,26,5,0.6,6.1,-5.45,-3.83,15.6,15.7,17.1,19,17,17,1,14.55,3.5,3.3,130904,276926,102294,476.4,2000.75,450.93,0.005,0.018,2021-06-04,6,29,42,2021-08-20,35
iShares Russell 2000,0.9,3,0,d,23.8,ETF,227.59,20.3,IWM,C,245,IWM   210716C00245000,11494,2021-07-16,2874,152,0.5,0.52,1.23,9,3,3,-22.9,-22.2,3128,1576.2,-99.7,3,226.85,34,2.8,0.3,8,-7.65,-2.44,15.5,15.7,20.2,15,9,9,0.6,12.35,2,1.8,91304,247183,139567,307.66,1287.95,240.04,0.002,0.038,2021-06-04,6,29,42,2021-08-20,35
iShares Russell 2000,0.9,3,0,d,23.8,ETF,227.59,20.3,IWM,C,250,IWM   210716C00250000,11495,2021-07-16,14265,349,0.24,0.27,1.25,5,3,2,-33.1,-31.5,5043,2184.6,-99.8,3,227.11,42,1.8,0.2,10.1,-9.85,-1.55,15.9,16.3,23.8,13,4,5,0.5,10.15,1.2,1,68365,224820,166244,184.78,799.23,129.58,0.001,0.111,2021-06-04,6,29,42,2021-08-20,35
iShares Russell 2000,0.9,3,0,d,23.8,ETF,227.59,20.3,IWM,P,115,IWM   210716P00115000,11759,2021-07-16,3093,0,0.01,0.04,0.02,0,3,3,-4.5,8.3,1992,-79.6,238.6,3,115.23,0,1.8,49.7,0.2,-49.47,-0.27,64.5,73.2,67.6,0,0,0,4.2,10,0.3,0,92388,179076,164877,1.82,33.61,-3.75,0,0.75,2021-06-04,6,29,42,2021-08-20,35
iShares Russell 2000,0.9,3,0,d,23.8,ETF,227.59,20.3,IWM,P,167,IWM   210716P00167000,11760,2021-07-16,3387,0,0.21,0.23,0.19,2,3,2,1.6,3,2000,-83.9,416.1,3,167.14,1,2.8,26.9,0.3,-26.62,-1.66,43.9,44.5,43.2,2,2,2,2.4,10,1.1,0.9,76129,194352,147239,27.59,326.88,-47.73,0.001,0.087,2021-06-04,6,29,42,2021-08-20,35
iShares Russell 2000,0.9,3,0,d,23.8,ETF,227.59,20.3,IWM,P,185,IWM   210716P00185000,11761,2021-07-16,3836,10,0.46,0.48,0.51,4,3,2,-2.2,-1.3,1896,-87.5,473.5,3,184.93,3,3.9,19.1,0.5,-18.71,-2.75,35.7,36,36.5,5,4,5,2.1,10,2.2,2,64036,184999,133251,69.69,670,-112.05,0.002,0.042,2021-06-04,6,29,42,2021-08-20,35
iShares Russell 2000,0.9,3,0,d,23.8,ETF,227.59,20.3,IWM,P,189,IWM   210716P00189000,11762,2021-07-16,3496,2,0.56,0.59,0.65,5,3,2,-3.1,-2,1840,-88.1,478,3,188.83,3,4.3,17.4,0.5,-16.96,-3.12,34,34.4,35.1,6,5,6,2.1,10,2.7,2.5,62177,182653,131030,87.05,798.14,-139.13,0.002,0.051,2021-06-04,6,29,42,2021-08-20,35
iShares Russell 2000,0.9,3,0,d,23.8,ETF,227.59,20.3,IWM,P,190,IWM   210716P00190000,11763,2021-07-16,7862,38,0.58,0.62,0.69,5,3,2,-3.7,-2.3,1833,-88.3,481.4,3,189.82,3,4.4,17,0.5,-16.52,-3.19,33.5,34,34.8,6,6,6,2.1,10,2.8,2.5,61517,181265,130207,91.8,829.81,-146.05,0.003,0.065,2021-06-04,6,29,42,2021-08-20,35
iShares Russell 2000,0.9,3,0,d,23.8,ETF,227.59,20.3,IWM,P,191,IWM   210716P00191000,11764,2021-07-16,17008,5,0.62,0.65,0.73,6,3,2,-3.6,-2.6,1812,-88.4,480.4,3,190.78,4,4.5,16.6,0.5,-16.08,-3.31,33.2,33.5,34.4,7,6,6,2.1,10,2.9,2.7,60724,181397,129225,97.24,869.16,-154.83,0.003,0.046,2021-06-04,6,29,42,2021-08-20,35
iShares Russell 2000,0.9,3,0,d,23.8,ETF,227.59,20.3,IWM,P,193,IWM   210716P00193000,11765,2021-07-16,2600,5,0.69,0.72,0.82,6,3,2,-4.1,-3.1,1779,-88.7,480.9,3,192.71,4,4.8,15.7,0.6,-15.2,-3.52,32.4,32.7,33.7,8,7,7,2.1,10,3.2,3,59404,180249,127596,108.82,948.61,-173.01,0.003,0.042,2021-06-04,6,29,42,2021-08-20,35
iShares Russell 2000,0.9,3,0,d,23.8,ETF,227.59,20.3,IWM,P,195,IWM   210716P00195000,11766,2021-07-16,8411,135,0.77,0.8,0.98,7,3,2,-5.7,-4.9,1764,-89,480.3,3,194.64,4,5.1,14.9,0.6,-14.32,-3.74,31.6,31.8,33.5,9,8,8,2.1,10,3.6,3.4,55163,176037,122299,121.87,1035.97,-193.75,0.003,0.038,2021-06-04,6,29,42,2021-08-20,35
iShares Russell 2000,0.9,3,0,d,23.8,ETF,227.59,20.3,IWM,P,198,IWM   210716P00198000,11767,2021-07-16,5034,144,0.91,0.94,1.15,8,3,2,-5.9,-5.1,1695,-89.4,477.6,3,197.5,5,5.7,13.6,0.7,-13,-4.09,30.4,30.6,32.3,10,9,9,2.1,10,4.2,4,54368,175490,121352,144.48,1181.3,-230.07,0.004,0.032,2021-06-04,6,29,42,2021-08-20,35
iShares Russell 2000,0.9,3,0,d,23.8,ETF,227.59,20.3,IWM,P,200,IWM   210716P00200000,11768,2021-07-16,14836,243,1.02,1.06,1.19,9,3,2,-4.1,-3.1,1606,-89.6,472.3,3,199.4,5,6.1,12.8,0.7,-12.12,-4.36,29.6,29.9,30.9,11,10,10,2.1,10,4.7,4.5,59352,180080,127531,161.98,1291.43,-259.19,0.004,0.038,2021-06-04,6,29,42,2021-08-20,35
iShares Russell 2000,0.9,3,0,d,23.8,ETF,227.59,20.3,IWM,P,205,IWM   210716P00205000,11769,2021-07-16,9933,324,1.4,1.43,1.16,13,3,2,5.8,6.5,1319,-90,451.4,3,204.03,6,7.6,10.7,0.9,-9.93,-5.09,27.8,28,26.3,12,13,14,2.2,10.07,6.3,6.1,86601,205020,158699,215.03,1610.57,-352.22,0.006,0.021,2021-06-04,6,29,42,2021-08-20,35
iShares Russell 2000,0.9,3,0,d,23.8,ETF,227.59,20.3,IWM,P,207,IWM   210716P00207000,11770,2021-07-16,2540,15,1.59,1.63,1.14,14,3,3,11.2,12.1,1197,-90,439.5,3,205.84,6,8.3,10,1,-9.05,-5.4,27.1,27.4,24.4,13,15,15,2.3,10.95,6.6,6.4,104406,218264,177308,240.2,1755.32,-399.24,0.007,0.025,2021-06-04,6,29,42,2021-08-20,35
iShares Russell 2000,0.9,3,0,d,23.8,ETF,227.59,20.3,IWM,P,208,IWM   210716P00208000,11771,2021-07-16,9141,201,1.7,1.74,1.13,15,3,3,14.2,15.1,1137,-90.1,432.7,3,206.73,7,8.8,9.6,1,-8.61,-5.56,26.8,27,23.5,13,16,16,2.3,11.39,6.8,6.6,114668,226071,187171,253.62,1831.15,-425.27,0.007,0.023,2021-06-04,6,29,42,2021-08-20,35
iShares Russell 2000,0.9,3,0,d,23.8,ETF,227.59,20.3,IWM,P,209,IWM   210716P00209000,11772,2021-07-16,6128,317,1.81,1.86,1.13,16,3,3,17.2,18.4,1080,-90.1,426.3,3,207.63,7,9.2,9.2,1.1,-8.17,-5.71,26.5,26.7,22.6,13,17,17,2.3,11.83,6.9,6.7,126233,233603,197342,267.61,1907.79,-452.62,0.008,0.027,2021-06-04,6,29,42,2021-08-20,35
iShares Russell 2000,0.9,3,0,d,23.8,ETF,227.59,20.3,IWM,P,210,IWM   210716P00210000,11773,2021-07-16,27000,518,1.94,1.98,1.13,17,3,3,20.5,21.5,1023,-90.1,419.2,3,208.5,7,9.7,8.8,1.1,-7.73,-5.87,26.2,26.4,21.7,14,18,18,2.4,12.27,7.2,6.9,137339,241849,206849,282.15,1986.31,-481.86,0.009,0.02,2021-06-04,6,29,42,2021-08-20,35
iShares Russell 2000,0.9,3,0,d,23.8,ETF,227.59,20.3,IWM,P,212,IWM   210716P00212000,11774,2021-07-16,6744,203,2.23,2.27,1.15,19,4,3,27.6,28.5,914,-90,402.2,3,210.21,7,10.8,8,1.3,-6.85,-6.19,25.6,25.8,20,15,21,21,2.5,13.15,7.7,7.5,164664,258787,227488,312.54,2150.39,-547.46,0.01,0.018,2021-06-04,6,29,42,2021-08-20,35
iShares Russell 2000,0.9,3,0,d,23.8,ETF,227.59,20.3,IWM,P,213,IWM   210716P00213000,11775,2021-07-16,27394,348,2.37,2.42,1.17,21,4,3,30.6,31.8,867,-90.1,395.8,3,211.07,7,11.3,7.7,1.3,-6.41,-6.32,25.2,25.4,19.3,15,22,22,2.5,13.59,7.9,7.7,177138,265313,236653,328.75,2229.27,-581.37,0.01,0.021,2021-06-04,6,29,42,2021-08-20,35
iShares Russell 2000,0.9,3,0,d,23.8,ETF,227.59,20.3,IWM,P,214,IWM   210716P00214000,11776,2021-07-16,9336,98,2.54,2.59,1.21,22,4,3,34.1,35.3,820,-90.1,387,3,211.91,8,12,7.3,1.4,-5.97,-6.46,24.9,25.1,18.6,16,23,23,2.6,14.03,8.2,8,190902,272740,246142,345.05,2311.95,-619.01,0.011,0.019,2021-06-04,6,29,42,2021-08-20,35
iShares Russell 2000,0.9,3,0,d,23.8,ETF,227.59,20.3,IWM,P,215,IWM   210716P00215000,11777,2021-07-16,19592,2683,2.72,2.77,1.25,23,4,3,37.5,38.6,775,-90,378.3,3,212.73,8,12.6,6.9,1.5,-5.53,-6.6,24.6,24.8,17.9,17,25,25,2.6,14.47,8.5,8.3,203542,278820,254731,361.74,2393.82,-658.59,0.012,0.018,2021-06-04,6,29,42,2021-08-20,35
